1	2.21
2	2.2
3	2.39
4	2.27
5	2.13
6	1.62
7	1.85
8	2.3
9	2.38
10	2.37
11	2.38
12	2.4
13	2.62
14	2.62
15	2.5
16	2.42
17	2.4
18	2.44
19	2.28
20	2.45
21	2.56
22	2.33
23	2.25
24	2.35
25	2.302
26	2.254
27	2.206
28	2.158
29	2.11
30	2.11
31	2.225
32	2.34
33	2.34
34	2.35
35	2.27
36	2.26
37	2.49
38	2.38
39	2.38
40	2.21
41	2.21
42	2.18
43	2.18
44	2.18
45	2.28
46	2.45
47	2.36
48	2.06
49	2.34
50	2.29
51	2.21
52	2.41
53	2.09
54	2.29
55	2.19
56	2.1
57	2.26
58	2.26
59	2.23
60	2.23
61	2.23
62	2.23
63	2.23
64	2.16
65	2.16
66	2.26
67	2.32
68	2.11
69	2.24
70	2.09
71	2.06
72	2.13
73	1.75
74	1.75
75	1.86
76	1.97
77	1.97
78	1.993333333
79	2.016666667
80	2.04
81	2.04
82	1.92
83	1.93
84	2.03
85	1.95
86	2.09
87	2.13
88	2.13
89	2.03
90	2.07
91	2.05
92	2.1
93	2.03
94	1.85
95	2.06
96	2.11
97	2.11
98	2.07
99	1.69
100	1.95
101	2.21
102	2.23
103	2.11
104	2.03
105	1.99
106	2.07
107	2.03
108	1.81
109	1.86
110	1.95
111	2.2
112	2.33
113	2.28
114	2.11
115	2.33
116	2.32
117	2.31
118	2.28
119	2.18
120	2.31
121	2.19
122	2.18
123	2.1
124	2.24
125	2.44
126	2.36
127	2.18
128	2.27
129	2.44
130	2.45
131	2.6
132	2.61
133	2.465
134	2.32
135	2.5
136	2.4
137	2.44
138	2.21
139	2.27
140	2.21
141	2.16
142	2.23
143	2.17
144	2.1
145	2.18
146	2.16
147	2
148	1.96
149	2
150	1.97
151	1.94
152	2.03
153	2.02
154	2.33
155	2.32
156	2.27
157	2.44
158	2.51
159	2.42
160	2.87
161	2.755
162	2.64
163	2.525
164	2.41
165	2.54
166	2.49
167	2.44
168	2.39
169	2.34
170	2.34
171	2.43
172	2.43
173	2.37
174	2.31
175	2.25
