1	1.61
2	0.63
3	1.83
4	2.31
5	2.79
6	2.32
7	2.15
8	2.19
9	2.29
10	1.33
11	2.92
12	-0.37
13	-1.17
14	-1.76
15	-1.81
16	-2.12
17	-1.96
18	-2.52
19	-1.82
20	-2.23
21	-1.09
22	-1.29
23	-1.43
24	-1.69
25	-1.37
26	0.06
27	0.89
28	0
29	0.27
30	0.58
31	0.61
32	1.17
33	1.44
34	1.22
35	0.38
36	0.02
37	1.06
38	1.42
39	1.24
40	1.19
41	-0.55
42	-0.52
43	-1.57
44	-1.43
45	-1.43
46	-1.46
47	-0.81
48	-1.21
49	-0.96
50	0.11
51	1.59
52	0.72
53	0.903333333
54	1.086666667
55	1.27
56	1.635
57	2
58	1.6325
59	1.265
60	0.8975
61	0.53
62	-0.22
63	-1.73
64	-1.38
65	-2.07
66	1.12
67	-1.45
68	1.15
69	1.295
70	1.44
71	1.76
72	2.46
73	2.63
74	2.5
75	2.58
76	2.26
77	2.78
78	2.16
79	0.83
80	1.7
81	0.21
82	0.21
83	0.58
84	-0.09
85	0.3
86	-0.62
87	-0.93
88	-0.3
89	-0.85
90	-0.22
91	-0.37
92	-0.14
93	-0.66
94	-1.21
95	-0.59
96	-0.52
97	-0.52
98	-0.16
99	1.76
100	2.44
101	2.845
102	3.25
103	4.28
104	4.49
105	4.56
106	4.53
107	4.62
108	4.45
109	4.37
110	4.34
111	4.49
112	4.6
113	4.14
114	4.14
115	4.23
116	3.39
117	4.23
118	3.31
119	3.29
120	3.31
121	3.71
122	1.36
123	1.11
124	2.56
125	0.99
126	1.19
127	0.98
128	1.03
129	1.15
130	1.27
131	1.51
132	1.56
133	1.81
134	1.72
135	1.87
136	1.87
137	1.46
138	1.54
139	1.57
140	1.87
141	2.23
142	1.91
143	2.22
144	1.77
145	1.34
146	1.49
147	-0.03
148	0.79
149	-0.76
150	-1.25
151	-1.23
152	-0.505
153	0.22
154	0.32
155	0.27
156	0.03
157	0.3
158	-0.26
159	-0.14
160	-0.07
161	-1.81
162	-3.72
163	-3.71
164	-3.03
165	-2.71
166	-2.41
167	-2.55
168	-2.26
169	-1.72
170	-1.64
171	-1.64
172	-2.07
173	-2.75
174	-3.22
175	-3.01
176	-3.39
177	-3.7
178	-3.77
179	-3.61
180	-3.52
181	-2.7
182	-1.33
183	-2.42
184	-1.87
185	-1.79
186	-1.9
187	-1.69
188	-1.26
189	-1.22
190	0.02
191	-1.07
192	-1.54
193	-1.07
194	-1.03
195	-1.39
196	-1.72
197	-1.33
198	-2.1
199	-2.19
200	-2.97
201	-2.33
202	-2.2
203	-1.02
204	-0.02
205	-3.3
206	-4.34
207	-4.2
208	-3.88
209	-4.18
210	-3.91
211	-3.68
212	-3.7
213	-4.47
214	-4.29
215	-5.09
216	-4.71
217	-4.58
218	-2.77
219	-3.34
220	-3.12
221	-3.6
222	-2.99
223	-2.82
224	-3.35
225	-3.74
226	-3.19
227	-3.64
228	-3.71
229	-3.54
230	-4.16
231	-3.62
232	-1.71
233	-0.72
234	0.13
235	0.41
236	0.31
237	0.33
238	-0.08
239	-0.99
240	-1.43
241	-1.44
242	-0.32
243	-0.13
244	-0.53
245	-1.01
246	-1.43
247	-1.46
248	-1.84
249	-3.24
250	-4.03
251	-4.06
252	-4.05
253	-4.64
254	-1.06
255	-2.22
256	-2.2
257	-1.43
258	-1.45
259	-2.35
260	-3.76
261	-3.25
262	-3.28
263	-3.15
264	-3.56
265	-3.23
266	-5.49
267	-6.52
268	-6.93
269	-7.3
270	-6.95
271	-6.98
272	-5.9
273	-6.21
274	-6.46
275	-6.6
276	-6.41
277	-6.6
278	-6.53
279	-6.2
280	-5.8
281	-5.42
282	-5.81
283	-5.71
284	-4.15
285	-4.47
286	-5.01
287	-5.34
288	-5.57
289	-4.79
290	-1.91
291	-2.47
292	-3.1
293	-3.56
294	-3.22
295	-3.45
296	-3.68
297	-3.42
298	-3.3
299	-3.18
300	-3.29
301	-3.29
302	-1.97
303	-2.59
304	-1.84
305	-4.08
306	-4.34
307	-4.65
308	-5.02
309	-4.91
310	-4.91
311	-5.09
312	-5.08
313	-5.2
314	-5.11
315	-5.11
316	-4.51
317	-5.42
318	-6.12
319	-4.24
320	-3.02
321	-2.26
322	-2.1
323	-2.51
324	-3.3
325	-4.08
326	-3.51
327	-4.42
328	-4.04
329	-4.3
330	-2.52
331	-3.54
332	-3.52
333	-3.94
334	-4.44
335	-5.04
336	-5.4
337	-5.59
338	-6.5
339	-6.8
340	-6.63
341	-6.53
342	-6.43
343	-6.15
344	-3.44
345	-4.09
346	-4.78
347	-4.32
348	-3.17
349	-3.83
350	-3.53
351	-3.54
352	-3.24
353	-2.97
354	-3.4
355	-3.17
356	-4.04
357	-4.38
358	-4.42
359	-5.01
360	-5.28
361	-5.09
362	-4.94
363	-4.57
364	-4.55
365	-4.9
366	-4.86
367	-4.81
368	-4.91
369	-4.49
370	-4.83
371	-4.66
372	-4.48
373	-4.35
374	-4.39
375	-4.36
376	-4.57
377	-4.42
378	-4.78
379	-4.74
380	-5.07
381	-5.54
382	-5.55
383	-5.74
384	-5.32
385	-5.53
386	-5.71
387	-5.54
388	-5.74
389	-5.75
390	-6.17
391	-5.82
392	-6.38
393	-6.5
394	-6.27
395	-5.65
396	-5.78
397	-4.96
398	-4.7
399	-5.92
400	-5.55
401	-6.17
402	-6.58
403	-6.69
404	-6.85
405	-7.04
406	-6.41
407	-6.45
408	-7.17
409	-7.45
410	-7.36
411	-6.7
412	-6.04
413	-5.64
414	-5.72
415	-6.42
416	-6.07
417	-6.09
418	-5.96
419	-6
420	-6.14
421	-5.82
422	-5.3
423	-4.85
424	-6.76
425	-7.35
426	-5.35
427	-4.92
428	-5.41
429	-5.66
430	-5.03
431	-4.82
432	-5.7
433	-4.55
434	-5.13
435	-5.92
436	-5.05
437	-5.83
438	-5.71
439	-5.66
440	-5.99
441	-5.35
442	-1.63
443	-3.7
444	-4.1
445	-4.15
446	-4.21
447	-4.99
448	-5.19
449	-5.28
450	-5.66
451	-5.53
452	-4.78
453	-4.51
454	-5.18
455	-5.38
456	-6.06
457	-6.31
458	-6.66
459	-4.66
460	-4.6
461	-5.14
462	-5.27
463	-5.71
464	-6.11
465	-4.2
466	-3.82
467	-3.7
468	-2.95
469	-4.1
470	-3.99
471	-5.13
472	-6.17
473	-6.48
474	-6.54
475	-6.78
476	-7.41
477	-7.77
478	-7.67
479	-7.72
480	-7.73
481	-7.43
482	-6.19
483	-5.75
484	-5.89
485	-5.64
486	-6.09
487	-4.56
488	-5.08
489	-2.09
490	-5.52
491	-14.87
492	-7.59
493	2.26
494	1.98
495	-4.35
496	-4.46
497	-6.6
498	-4.32
499	1.14
500	2.58
501	4.52
502	3.28
503	1.49
504	0.56
505	-1.49
506	-4.86
507	-5.07
508	-5.28
509	-3.9
510	-4.74
511	-5.73
512	-8.22
513	-8.56
514	-9.34
515	-6.86
516	-8.88
517	-9.55
518	-9.29
519	-10.97
520	-6.72
521	-5.67
522	-7.88
523	-7.06
524	-2.81
525	-9.24
526	-9.54
527	-7.63
528	-5.18
529	-6.74
530	-10.77
531	-11.96
532	-13.11
533	-6.2
534	2.08
535	3.33
536	3.08
537	2.08
538	1.16
539	0.69
540	0.07
541	-1.07
542	-0.86
543	-0.62
544	-0.97
545	-0.26
546	-1.09
547	1.41
548	1.49
549	-1.73
550	-3.6
551	-3.46
552	-3.02
553	-7.08
554	-11.82
555	-9.76
556	-11.18
557	-4.66
558	-5.1
559	-9.78
560	-11.05
561	-14.96
562	-17.21
563	-16.91
564	-13.9
565	-15.33
566	-15.47
567	-15.02
568	-14.52
569	-14.91
570	-12.18
571	-9.84
572	-15.91
573	-11.23
574	-10.89
575	-9.82
576	-5.75
577	-6.03
578	-4.94
579	-7.52
580	-9.41
581	-9.36
582	-13.02
583	-6.16
584	-8.02
585	-9.5
586	-11.64
587	-17.08
588	-16.93
589	-14.66
590	-8.5
591	-7.55
592	-5.15
593	-2.74
594	-3.74
595	-2.03
596	-2.86
597	-2.95
598	-2.06
599	-1.82
600	-1.6
601	2.86
602	2.27
603	3.67
604	3.93
605	4.84
606	7.78
607	11.42
608	6.15
609	4.15
610	0.64
611	-1.14
612	-7
613	-11.35
614	-12.75
615	-9.31
616	-6.85
617	-1.4
618	4.44
619	16.02
620	12.59
621	8.25
622	1.86
623	-7.84
624	-8.4
625	-3.98
626	-4.89
627	-2.36
628	-4.06
629	5.65
630	5.37
631	8.09
632	8.82
633	-3.41
634	-4.18
635	-9.42
636	-4.03
637	8.43
638	13.17
639	22.47
640	23.51
641	20.49
642	17.56
643	17.44
644	18.43
645	18.87
646	19.21
647	19.07
648	19.4
649	15.71
650	19.09
651	20.35
652	22.75
653	21.94
654	22.39
655	21.57
656	21.24
657	19.56
658	23.3
659	25.55
660	19.3
661	23.31
662	25
663	25.09
664	23.46
665	19.9
666	19.87
667	20.71
668	18.43
669	16.82
670	16.65
671	15.79
672	16.27
673	14.53
674	13.43
675	18.74
676	33.59
677	28.15
678	26.35
679	26.88
680	27.46
681	28.74
682	26.2
683	24.73
684	23.68
685	5.98
686	-3.38
687	-2.75
688	-4.71
689	-6.11
690	-8.22
691	4.6
692	-0.29
693	-1.36
694	-7.12
695	-8.04
696	-15.94
697	-9.12
698	-14.42
699	-17.74
700	-16.92
701	-17.46
702	-16.79
703	-17.78
704	-19.66
705	-21.58
706	-21.15
707	-16.31
708	-13.64
709	-12.6
710	-9.74
711	-6.99
712	-6.38
713	-2.55
714	-4.67
715	-7.62
716	-12.96
717	-15.66
718	-18.77
719	-19.82
720	-21.82
721	-19.46
722	-16.49
723	-17.12
724	-20.27
725	-24.97
726	-24.12
727	-24.53
728	-24.73
729	-24.21
730	-23.57
731	-24.44
732	-25.09
733	-23.91
734	-22
735	-21.51
736	-20.77
737	-20.5
738	-21.16
739	-22.16
740	-23.07
741	-22.85
742	-22.9
743	-23.06
744	-23.13
745	-23.64
746	-22.89
747	-22.25
748	-22.71
749	-24.6
750	-23.97
751	-23.31
752	-22.77
753	-24.07
754	-24.82
755	-24.06
756	-24.25
757	-24.82
758	-25.21
759	-25.36
760	-26.79
761	-27.38
762	-27.22
763	-27.83
764	-28.19
765	-29.66
766	-28.3
767	-27.45
768	-27.33
769	-27.59
770	-25.96
771	-23.72
772	-26.3
773	-29.23
774	-32.73
775	-32.19
776	-30.96
777	-30.07
778	-33.04
779	-31.84
780	-28.53
781	-25.02
782	-21.98
783	-22.15
784	-20.86
785	-18.71
786	-16.73
787	-16.14
788	-15.13
789	-5.59
790	-7.84
791	-12.07
792	-9.88
793	-12.36
794	-25.43
795	-26.31
796	-27.86
797	-28.7
798	-31.65
799	-32.34
800	-33.68
801	-32.3
802	-32.73
803	-30.71
804	-30.19
805	-30.72
806	-30.71
807	-28.08
808	-31.13
809	-29.89
810	-32.74
811	-31.28
812	-30.32
813	-29.53
814	-29.17
815	-28.26
816	-30.02
817	-29.02
818	-29.5
819	-27.65
820	-26.38
821	-28.42
822	-28.62
823	-24.28
824	-25.61
825	-24.96
826	-26.12
827	-25.34
828	-24.29
829	-23.15
830	-23.69
831	-24.99
832	-20.78
833	-22.26
834	-29.46
835	-31.44
836	-33.82
837	-32.83
838	-34.13
839	-34.79
840	-34.82
841	-36.3
842	-38.76
843	-39.44
844	-40
845	-40.61
846	-40.92
847	-41.41
848	-41.23
849	-41.2
850	-41.13
851	-40.78
852	-39.93
853	-40.42
854	-40.18
855	-40.13
856	-40.69
857	-40.8
858	-40.48
859	-39.33
860	-39.64
861	-39.77
862	-39.41
863	-39.78
864	-41.23
865	-41.25
866	-42.7
867	-42.56
868	-42.48
869	-44.37
870	-44.83
871	-45.74
872	-45.81
873	-45.34
874	-45.87
875	-45.26
876	-44.73
877	-44.92
878	-44.91
879	-44.98
880	-45.68
881	-46.86
882	-47.38
883	-47.74
884	-47.82
885	-48.43
886	-48.46
887	-48.1
888	-48.4
889	-49.15
890	-48.83
891	-49.13
892	-49.43
893	-49.01
894	-49.18
895	-49.26
896	-49.04
897	-49.28
898	-49.51
899	-49.68
900	-49.51
901	-49.59
902	-49.45
903	-49.61
904	-49.94
905	-50.76
906	-50.9
907	-50.99
908	-50.93
909	-51.33
910	-51.59
911	-52.14
912	-51.83
913	-51
914	-51.07
915	-51.3
916	-51.37
917	-51.51
918	-51.6
919	-51.63
920	-51.84
921	-51.73
922	-51.68
923	-51.54
924	-51.43
925	-51.57
926	-51.19
927	-51.12
928	-50.87
929	-51.56
930	-52.08
931	-52.33
932	-52.15
933	-50.83
934	-49.77
935	-49.99
936	-50.67
937	-50.9
938	-50.54
939	-50.38
940	-50.72
941	-50.7
942	-50.56
943	-50.59
944	-50.84
945	-51.23
946	-51.17
947	-51.41
948	-51.6
949	-51.81
950	-51.71
951	-51.81
952	-51.87
953	-52.01
954	-52.1
955	-52.21
956	-52.17
957	-52.25
958	-52.12
959	-52.07
960	-52.2
961	-51.98
962	-51.96
963	-51.87
964	-52
965	-51.81
966	-51.95
967	-51.87
968	-51.72
969	-51.78
970	-51.75
971	-51.15
972	-51.67
973	-50.78
974	-50.68
975	-50.46
976	-50.54
977	-50.86
978	-50.69
979	-50.37
980	-50.3
981	-49.84
982	-50.26
983	-50.11
984	-49.86
985	-49.84
986	-49.14
987	-49.24
988	-49.38
989	-50.2
990	-49.55
991	-48.12
992	-48.28
993	-48.04
994	-48.99
995	-49.66
996	-49.6
997	-50.37
998	-50.43
999	-47.91
1000	-47.46
1001	-47.47
1002	-47.37
1003	-47.4
1004	-47.82
1005	-47.62
1006	-47.58
1007	-47.74
1008	-47.88
1009	-47.55
1010	-47.25
1011	-46.8
1012	-46.66
1013	-47.16
1014	-47.35
1015	-47.18
1016	-47.3
1017	-47.09
1018	-47
1019	-46.97
1020	-47.36
1021	-47.04
1022	-46.92
1023	-46.55
1024	-46.56
1025	-46.8
1026	-46.85
1027	-46.82
1028	-46.42
1029	-45.52
1030	-45.19
1031	-45.87
1032	-45.62
1033	-43.37
1034	-43.19
1035	-44.9
1036	-43.78
1037	-44.13
1038	-43.92
1039	-44.22
1040	-44.35
1041	-45.2
1042	-44.03
1043	-44.26
1044	-44.26
1045	-44.38
1046	-45.18
1047	-44.75
1048	-44.46
1049	-44.23
1050	-44.04
1051	-45.12
1052	-45.35
1053	-45.71
1054	-42.98
1055	-42.81
1056	-42.84
1057	-42.89
1058	-42.81
1059	-42.89
1060	-43.81
1061	-45.33
1062	-44.39
1063	-43.92
1064	-43.39
1065	-43.03
1066	-43.38
1067	-43.28
1068	-42.54
1069	-41.52
1070	-42.61
1071	-44.17
1072	-42.3
1073	-42.37
1074	-42.72
1075	-43.45
1076	-43.77
1077	-43.26
1078	-43
1079	-42.78
1080	-43.06
1081	-43.39
1082	-43.06
1083	-43.27
1084	-43.4
1085	-42.94
1086	-42.35
1087	-41.22
1088	-41.93
1089	-42.47
1090	-42.1
1091	-41.75
1092	-42.28
1093	-42.11
1094	-40.52
1095	-40.74
1096	-41.16
1097	-41.77
1098	-41.84
1099	-42.15
1100	-41.94
1101	-40.98
1102	-40.63
1103	-40.56
1104	-38.97
1105	-38.55
1106	-36.88
1107	-37.14
1108	-32.59
1109	-31.66
1110	-36.31
1111	-36.14
1112	-34.51
1113	-34.56
1114	-33.66
1115	-33.4
1116	-31.59
1117	-30.58
1118	-30.9
1119	-31.9
1120	-30.64
1121	-27.53
1122	-30.69
1123	-32.58
1124	-33.41
1125	-32.13
1126	-31.86
1127	-29.62
1128	-28.52
1129	-28.41
1130	-28.52
1131	-29.29
1132	-30.19
1133	-31.22
1134	-29.33
1135	-29.34
1136	-29.03
1137	-29.04
1138	-28.79
1139	-28.81
1140	-28.97
1141	-28.98
1142	-28.505
1143	-28.03
1144	-27.9
1145	-27.77
1146	-27.65
1147	-27.53
1148	-27.53
1149	-27.53
1150	-28.965
1151	-30.4
1152	-31.06
1153	-31.07
1154	-30.12
1155	-30.13
1156	-31.34
1157	-31.165
1158	-30.99
1159	-30.28
1160	-29.57
1161	-29.18
1162	-29.19
1163	-29.15
1164	-29.16
1165	-28.79
1166	-28.74
1167	-28.69
1168	-28.795
1169	-28.9
1170	-28.87
1171	-27.51
1172	-27.67
1173	-26.77
1174	-25.67
1175	-25.74
1176	-24.17
1177	-24.91
1178	-23.86
1179	-23.25
1180	-22.37
1181	-22.16
1182	-22.66
1183	-21.97
1184	-23.32
1185	-18.08
1186	-18.83
1187	-19.99
1188	-21.76
1189	-21.88
1190	-18.83
1191	-19.35
1192	-21.38
1193	-17.33
1194	-18.52
1195	-19.59
1196	-19.46
1197	-18.03
1198	-18.43
1199	-18.52
1200	-19.8
1201	-19.22
1202	-19.14
1203	-17.79
1204	-18.55
1205	-17.98
1206	-17.87
1207	-18.05
1208	-18.02
1209	-17.49
1210	-17.58
1211	-16.53
1212	-16.16
